Method,Rank,Train Time (s),Inference (ms),Setup (ms),Solve (ms),Total (ms),25th Percentile (ms),75th Percentile (ms),Median Iterations
Oracle_SVD,40,0.0,8.712854000009429,1.6899369999805458,90.83635449997018,122.64074900008382,110.15190699998811,140.4585097499904,65.0
Oracle_SVD,44,0.0,8.712854000009429,1.7216880000034962,92.03639599996905,122.14050000002885,110.22712524994205,138.0035832499935,65.0
Oracle_SVD,48,0.0,8.712854000009429,1.9096869999941646,101.11870800002976,131.20033299989586,120.9335737499515,149.92346799999547,64.0
Oracle_SVD,52,0.0,8.712854000009429,2.096250000022337,99.18812500001195,132.4106454999452,117.72185324990403,150.21178049997098,64.0
Oracle_SVD,56,0.0,8.712854000009429,2.2828335000042443,100.2155414999919,132.55568749997337,117.12852074994373,149.674385750028,63.0
Oracle_SVD,60,0.0,8.712854000009429,2.2105830000072046,104.6617709999964,136.03079199999968,120.50031174999276,157.87973949998957,63.0
Oracle_SVD,64,0.0,8.712854000009429,2.2496249999992557,110.69945800002756,143.14056199987135,126.42607299994779,161.27646699999332,62.0
Oracle_SVD,68,0.0,8.712854000009429,2.401603999942381,112.8798960000097,144.4575835000137,130.418594000008,163.8490729999731,62.0
Oracle_SVD,72,0.0,8.712854000009429,2.3585415000013654,104.83556250002835,135.42181200000414,126.06657325002146,156.09498824996848,61.0
PyAMG_SA,auto,0.0,14.610958499986282,44.727854000029765,100.94120849998944,157.8999790000637,146.93818800003555,174.07630274998098,13.0
